Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0045R","UKA00362","Wicken Fen - UKA00362","GB_SamplingPoint_85","NO2","0.290920","52.298500","5.000000","m","rural","background","12/11/1997 00:00:00","","GB_SamplingFeature_2743","2.7","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_2743","12/11/1997 00:00:00","","automatic","chemi","","API200","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0421A","UKA00153","Billingham - UKA00153","GB_SamplingPoint_42","NO2","-1.275040","54.605370","10.000000","m","urban","industrial","01/01/1987 00:00:00","","GB_SamplingFeature_770","6.0","m","","m","","","1220.0","m","","","","0","","","","","","","","","","","","","","","GB_StationProcess_770","01/01/1987 00:00:00","","automatic","chemi","","API200A","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0538A","UKA00181","Sheffield Tinsley - UKA00181","GB_SamplingPoint_43","NO2","-1.396140","53.410580","90.000000","m","urban","background","28/11/1990 00:00:00","","GB_SamplingFeature_1121","3.5","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1121","28/11/1990 00:00:00","","automatic","chemi","","ML2041","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","0.4","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0566A","UKA00211","London Bloomsbury - UKA00211","GB_SamplingPoint_96","NO2","-0.125890","51.522290","20.000000","m","urban","background","23/01/1992 00:00:00","","GB_SamplingFeature_841","3.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_841","23/01/1992 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0567A","UKA00212","Belfast Centre - UKA00212","GB_SamplingPoint_111","NO2","-5.928830","54.599650","10.000000","m","urban","background","08/03/1992 00:00:00","","GB_SamplingFeature_759","3.3","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_759","08/03/1992 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0568A","UKA00213","Newcastle Centre - UKA00213","GB_SamplingPoint_121","NO2","-1.610530","54.978250","45.000000","m","urban","background","08/03/1992 00:00:00","","GB_SamplingFeature_1041","3.2","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1041","08/03/1992 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0580A","UKA00217","Cardiff Centre - UKA00217","GB_SamplingPoint_106","NO2","-3.176250","51.481780","12.000000","m","urban","background","12/05/1992 00:00:00","","GB_SamplingFeature_814","3.1","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_814","12/05/1992 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0583A","UKA00220","Middlesbrough - UKA00220","GB_SamplingPoint_171","NO2","-1.220870","54.569300","10.000000","m","urban","industrial","21/04/1995 00:00:00","","GB_SamplingFeature_1020","4.0","m","","m","","","1724.0","m","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1020","21/04/1995 00:00:00","","automatic","chemi","","API200A","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0583A","UKA00220","Middlesbrough - UKA00220","GB_SamplingPoint_171","NO2","-1.220870","54.569300","10.000000","m","urban","industrial","21/04/1995 00:00:00","","GB_SamplingFeature_1020","4.0","m","","m","","","1724.0","m","","","","0","","","","","","","","","","","","","","","GB_StationProcess_7542","21/04/1995 00:00:00","","automatic","chemi","","APIT200","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0584A","UKA00222","Leeds Centre - UKA00222","GB_SamplingPoint_126","NO2","-1.546470","53.803780","78.000000","m","urban","background","04/01/1993 00:00:00","","GB_SamplingFeature_979","3.2","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_979","04/01/1993 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0586A","UKA00230","London Eltham - UKA00230","GB_SamplingPoint_219","NO2","0.070770","51.452580","60.000000","m","suburban","background","01/04/1996 00:00:00","","GB_SamplingFeature_999","5.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_999","01/04/1996 00:00:00","","automatic","chemi","","ML2041","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","0.4","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0597A","UKA00234","Leicester Centre - UKA00234","GB_SamplingPoint_151","NO2","-1.133010","52.631350","65.000000","m","urban","background","04/01/1994 00:00:00","23/09/2013 00:00:00","GB_SamplingFeature_986","4.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_986","04/01/1994 00:00:00","23/09/2013 00:00:00","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","http://uk-air.defra.gov.uk/reports/cat13/1309300904_All-Networks_QAQC_Document_2012__Issue1a.pdf","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0598A","UKA00235","Southampton Centre - UKA00235","GB_SamplingPoint_156","NO2","-1.395780","50.908140","7.000000","m","urban","background","04/01/1994 00:00:00","","GB_SamplingFeature_1134","3.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1134","04/01/1994 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0608A","UKA00238","London Bexley - UKA00238","GB_SamplingPoint_161","NO2","0.184810","51.466030","13.000000","m","suburban","background","01/05/1994 00:00:00","","GB_SamplingFeature_765","4.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_765","01/05/1994 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0613A","UKA00248","Manchester Piccadilly - UKA00248","GB_SamplingPoint_176","NO2","-2.237880","53.481520","57.000000","m","urban","background","18/12/1995 00:00:00","","GB_SamplingFeature_1012","4.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1012","18/12/1995 00:00:00","","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0615A","UKA00250","Sheffield Centre - UKA00250","GB_SamplingPoint_181","NO2","-1.473310","53.377720","35.000000","m","urban","background","22/12/1995 00:00:00","30/08/2013 00:00:00","GB_SamplingFeature_1124","4.0","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_1124","22/12/1995 00:00:00","30/08/2013 00:00:00","automatic","chemi","","thermo42i","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","http://uk-air.defra.gov.uk/reports/cat13/1309300904_All-Networks_QAQC_Document_2012__Issue1a.pdf","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0617A","UKA00251","Rochester Stoke - UKA00251","GB_SamplingPoint_73","NO2","0.634890","51.456170","14.000000","m","rural","background","26/01/1996 00:00:00","","GB_SamplingFeature_2730","2.5","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_2730","26/01/1996 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0620A","UKA00253","London N. Kensington - UKA00253","GB_SamplingPoint_204","NO2","-0.213490","51.521050","5.000000","m","urban","background","01/04/1996 00:00:00","","GB_SamplingFeature_957","2.8","m","","m","","","","","","","","0","","","","","","","","","","","","","","","GB_StationProcess_957","01/04/1996 00:00:00","","automatic","chemi","","API200E","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0624A","UKA00257","Tower Hamlets Roadside - UKA00257","GB_SamplingPoint_208","NO2","-0.042160","51.522530","20.000000","m","urban","traffic","01/04/1996 00:00:00","","GB_SamplingFeature_1158","3.0","m","1.0","m","4.0","m","","","","","","0","","","","","","","","585.0","","2.30","19.0","30.0","","22455","GB_StationProcess_1158","01/04/1996 00:00:00","","automatic","chemi","","APIT200","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0633A","UKA00258","Oxford Centre Roadside - UKA00258","GB_SamplingPoint_210","NO2","-1.257460","51.751740","60.000000","m","urban","traffic","15/04/1996 00:00:00","","GB_SamplingFeature_1073","4.0","m","0.5","m","2.0","m","","","","","","0","","","","","","","","32.0","","1.20","15.0","33.0","","4025","GB_StationProcess_1073","15/04/1996 00:00:00","","automatic","chemi","","ML2041","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","0.4","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0633A","UKA00258","Oxford Centre Roadside - UKA00258","GB_SamplingPoint_210","NO2","-1.257460","51.751740","60.000000","m","urban","traffic","15/04/1996 00:00:00","","GB_SamplingFeature_1073","4.0","m","0.5","m","2.0","m","","","","","","0","","","","","","","","32.0","","1.20","15.0","33.0","","4025","GB_StationProcess_7640","15/04/1996 00:00:00","","automatic","chemi","","APIT200","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","2","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0636A","UKA00259","Camden Kerbside - UKA00259","GB_SamplingPoint_216","NO2","-0.175270","51.544210","50.000000","m","urban","traffic","16/05/1996 00:00:00","","GB_SamplingFeature_804","3.0","m","7.0","m","1.0","m","","","","","","0","","","","","","","","50.0","","2.30","36.0","49.0","","49103","GB_StationProcess_804","16/05/1996 00:00:00","","automatic","chemi","","ML2041","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","0.4","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0637A","UKA00260","Haringey Roadside - UKA00260","GB_SamplingPoint_213","NO2","-0.068220","51.599300","10.000000","m","urban","traffic","16/05/1996 00:00:00","","GB_SamplingFeature_910","4.0","m","2.0","m","7.7","m","","","","","","0","","","","","","","","90.0","","3.10","13.0","24.0","","15286","GB_StationProcess_910","16/05/1996 00:00:00","","automatic","chemi","","ML2041","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","0.4","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
"United Kingdom","http://environment.data.gov.uk/air-quality/so","2020","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","UTC","GB0640A","UKA00263","Exeter Roadside - UKA00263","GB_SamplingPoint_223","NO2","-3.532460","50.725080","43.000000","m","urban","traffic","02/07/1996 00:00:00","","GB_SamplingFeature_887","2.0","m","0.5","m","2.0","m","","","","","","0","","","","","","","","317.0","","-999.00","12.0","17.0","","-999","GB_StationProcess_887","02/07/1996 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://uk-air.defra.gov.uk/networks/monitoring-methods","1","ug.m-3","","","1","hour","1","hour","http://cdr.eionet.europa.eu/gb/eu/aqd/d/envx8eo0w/GB_D_FixedAssessmentMethods.xml","05/09/2024 02:22:45"
